pixel_id,latitude,longitude
17755,-5.2500,-55.2500
17756,-5.2500,-55.0000
17757,-5.2500,-54.7500
17758,-5.2500,-54.5000
17759,-5.2500,-54.2500
17760,-5.2500,-54.0000
17761,-5.2500,-53.7500
17762,-5.2500,-53.5000
17763,-5.2500,-53.2500
17764,-5.2500,-53.0000
17765,-5.2500,-52.7500
17766,-5.2500,-52.5000
17767,-5.2500,-52.2500
17768,-5.2500,-52.0000
17769,-5.2500,-51.7500
17770,-5.2500,-51.5000
17771,-5.2500,-51.2500
17772,-5.2500,-51.0000
17773,-5.2500,-50.7500
17774,-5.2500,-50.5000
17775,-5.2500,-50.2500
17776,-5.2500,-50.0000
17777,-5.2500,-49.7500
17778,-5.2500,-49.5000
17779,-5.2500,-49.2500
17780,-5.2500,-49.0000
17781,-5.2500,-48.7500
17784,-5.2500,-48.0000
17787,-5.2500,-47.2500
17843,-5.0000,-79.2500
17844,-5.0000,-79.0000
17845,-5.0000,-78.7500
17846,-5.0000,-78.5000
17847,-5.0000,-78.2500
17848,-5.0000,-78.0000
17849,-5.0000,-77.7500
17850,-5.0000,-77.5000
17851,-5.0000,-77.2500
17852,-5.0000,-77.0000
17853,-5.0000,-76.7500
17854,-5.0000,-76.5000
17855,-5.0000,-76.2500
17856,-5.0000,-76.0000
17857,-5.0000,-75.7500
17858,-5.0000,-75.5000
17859,-5.0000,-75.2500
17860,-5.0000,-75.0000
17861,-5.0000,-74.7500
17862,-5.0000,-74.5000
17863,-5.0000,-74.2500
17864,-5.0000,-74.0000
17865,-5.0000,-73.7500
17866,-5.0000,-73.5000
17867,-5.0000,-73.2500
17868,-5.0000,-73.0000
17869,-5.0000,-72.7500
17870,-5.0000,-72.5000
17871,-5.0000,-72.2500
17872,-5.0000,-72.0000
17873,-5.0000,-71.7500
17874,-5.0000,-71.5000
17875,-5.0000,-71.2500
17876,-5.0000,-71.0000
17877,-5.0000,-70.7500
17878,-5.0000,-70.5000
17879,-5.0000,-70.2500
17880,-5.0000,-70.0000
17881,-5.0000,-69.7500
17882,-5.0000,-69.5000
17883,-5.0000,-69.2500
17884,-5.0000,-69.0000
17885,-5.0000,-68.7500
17886,-5.0000,-68.5000
17887,-5.0000,-68.2500
17888,-5.0000,-68.0000
17889,-5.0000,-67.7500
17890,-5.0000,-67.5000
17891,-5.0000,-67.2500
17892,-5.0000,-67.0000
17893,-5.0000,-66.7500
17894,-5.0000,-66.5000
17895,-5.0000,-66.2500
17896,-5.0000,-66.0000
17897,-5.0000,-65.7500
17898,-5.0000,-65.5000
17899,-5.0000,-65.2500
17900,-5.0000,-65.0000
17901,-5.0000,-64.7500
17902,-5.0000,-64.5000
17903,-5.0000,-64.2500
17904,-5.0000,-64.0000
17905,-5.0000,-63.7500
17906,-5.0000,-63.5000
17907,-5.0000,-63.2500
17908,-5.0000,-63.0000
17909,-5.0000,-62.7500
17910,-5.0000,-62.5000
17911,-5.0000,-62.2500
17912,-5.0000,-62.0000
17913,-5.0000,-61.7500
17914,-5.0000,-61.5000
17915,-5.0000,-61.2500
17916,-5.0000,-61.0000
17917,-5.0000,-60.7500
17918,-5.0000,-60.5000
17919,-5.0000,-60.2500
17920,-5.0000,-60.0000
17921,-5.0000,-59.7500
17922,-5.0000,-59.5000
17923,-5.0000,-59.2500
17924,-5.0000,-59.0000
17925,-5.0000,-58.7500
17926,-5.0000,-58.5000
17927,-5.0000,-58.2500
17928,-5.0000,-58.0000
17929,-5.0000,-57.7500
17930,-5.0000,-57.5000
17931,-5.0000,-57.2500
17932,-5.0000,-57.0000
17933,-5.0000,-56.7500
17934,-5.0000,-56.5000
17935,-5.0000,-56.2500
17936,-5.0000,-56.0000
17937,-5.0000,-55.7500
17938,-5.0000,-55.5000
17939,-5.0000,-55.2500
17940,-5.0000,-55.0000
17941,-5.0000,-54.7500
17942,-5.0000,-54.5000
17943,-5.0000,-54.2500
17944,-5.0000,-54.0000
17945,-5.0000,-53.7500
17946,-5.0000,-53.5000
17947,-5.0000,-53.2500
17948,-5.0000,-53.0000
17949,-5.0000,-52.7500
17950,-5.0000,-52.5000
17951,-5.0000,-52.2500
17952,-5.0000,-52.0000
17953,-5.0000,-51.7500
17954,-5.0000,-51.5000
17955,-5.0000,-51.2500
17956,-5.0000,-51.0000
17957,-5.0000,-50.7500
17958,-5.0000,-50.5000
17959,-5.0000,-50.2500
17960,-5.0000,-50.0000
17961,-5.0000,-49.7500
17962,-5.0000,-49.5000
17963,-5.0000,-49.2500
17964,-5.0000,-49.0000
17965,-5.0000,-48.7500
17966,-5.0000,-48.5000
17967,-5.0000,-48.2500
17968,-5.0000,-48.0000
17969,-5.0000,-47.7500
17970,-5.0000,-47.5000
17971,-5.0000,-47.2500
17972,-5.0000,-47.0000
18022,-4.7500,-79.2500
18023,-4.7500,-79.0000
18024,-4.7500,-78.7500
18025,-4.7500,-78.5000
18026,-4.7500,-78.2500
18027,-4.7500,-78.0000
18028,-4.7500,-77.7500
18029,-4.7500,-77.5000
18030,-4.7500,-77.2500
18031,-4.7500,-77.0000
18032,-4.7500,-76.7500
18033,-4.7500,-76.5000
18034,-4.7500,-76.2500
18035,-4.7500,-76.0000
18036,-4.7500,-75.7500
18037,-4.7500,-75.5000
18038,-4.7500,-75.2500
18039,-4.7500,-75.0000
18040,-4.7500,-74.7500
18041,-4.7500,-74.5000
18042,-4.7500,-74.2500
18043,-4.7500,-74.0000
18044,-4.7500,-73.7500
18045,-4.7500,-73.5000
18046,-4.7500,-73.2500
18047,-4.7500,-73.0000
18048,-4.7500,-72.7500
18049,-4.7500,-72.5000
18050,-4.7500,-72.2500
18051,-4.7500,-72.0000
18052,-4.7500,-71.7500
18053,-4.7500,-71.5000
18054,-4.7500,-71.2500
18055,-4.7500,-71.0000
18056,-4.7500,-70.7500
18057,-4.7500,-70.5000
18058,-4.7500,-70.2500
18059,-4.7500,-70.0000
18060,-4.7500,-69.7500
18061,-4.7500,-69.5000
18062,-4.7500,-69.2500
18063,-4.7500,-69.0000
18064,-4.7500,-68.7500
18065,-4.7500,-68.5000
18066,-4.7500,-68.2500
18067,-4.7500,-68.0000
18068,-4.7500,-67.7500
18069,-4.7500,-67.5000
18070,-4.7500,-67.2500
18071,-4.7500,-67.0000
18072,-4.7500,-66.7500
18073,-4.7500,-66.5000
18074,-4.7500,-66.2500
18075,-4.7500,-66.0000
18076,-4.7500,-65.7500
18077,-4.7500,-65.5000
18078,-4.7500,-65.2500
18079,-4.7500,-65.0000
18080,-4.7500,-64.7500
18081,-4.7500,-64.5000
18082,-4.7500,-64.2500
18083,-4.7500,-64.0000
18084,-4.7500,-63.7500
18085,-4.7500,-63.5000
18086,-4.7500,-63.2500
18087,-4.7500,-63.0000
18088,-4.7500,-62.7500
18089,-4.7500,-62.5000
18090,-4.7500,-62.2500
18091,-4.7500,-62.0000
18092,-4.7500,-61.7500
18093,-4.7500,-61.5000
18094,-4.7500,-61.2500
18095,-4.7500,-61.0000
18096,-4.7500,-60.7500
18097,-4.7500,-60.5000
18098,-4.7500,-60.2500
18099,-4.7500,-60.0000
18100,-4.7500,-59.7500
18101,-4.7500,-59.5000
18102,-4.7500,-59.2500
18103,-4.7500,-59.0000
18104,-4.7500,-58.7500
18105,-4.7500,-58.5000
18106,-4.7500,-58.2500
18107,-4.7500,-58.0000
18108,-4.7500,-57.7500
18109,-4.7500,-57.5000
18110,-4.7500,-57.2500
18111,-4.7500,-57.0000
18112,-4.7500,-56.7500
18113,-4.7500,-56.5000
18114,-4.7500,-56.2500
18115,-4.7500,-56.0000
18116,-4.7500,-55.7500
18117,-4.7500,-55.5000
18118,-4.7500,-55.2500
18119,-4.7500,-55.0000
18120,-4.7500,-54.7500
18121,-4.7500,-54.5000
18122,-4.7500,-54.2500
18123,-4.7500,-54.0000
18124,-4.7500,-53.7500
18125,-4.7500,-53.5000
18126,-4.7500,-53.2500
18127,-4.7500,-53.0000
18128,-4.7500,-52.7500
18129,-4.7500,-52.5000
18130,-4.7500,-52.2500
18131,-4.7500,-52.0000
18132,-4.7500,-51.7500
18133,-4.7500,-51.5000
18134,-4.7500,-51.2500
18135,-4.7500,-51.0000
18136,-4.7500,-50.7500
18137,-4.7500,-50.5000
18138,-4.7500,-50.2500
18139,-4.7500,-50.0000
18140,-4.7500,-49.7500
18141,-4.7500,-49.5000
18142,-4.7500,-49.2500
18143,-4.7500,-49.0000
18144,-4.7500,-48.7500
18145,-4.7500,-48.5000
18146,-4.7500,-48.2500
18147,-4.7500,-48.0000
18148,-4.7500,-47.7500
18149,-4.7500,-47.5000
18150,-4.7500,-47.2500
18151,-4.7500,-47.0000
18198,-4.5000,-79.2500
18199,-4.5000,-79.0000
18200,-4.5000,-78.7500
18201,-4.5000,-78.5000
18202,-4.5000,-78.2500
18203,-4.5000,-78.0000
18204,-4.5000,-77.7500
18205,-4.5000,-77.5000
18206,-4.5000,-77.2500
18207,-4.5000,-77.0000
18208,-4.5000,-76.7500
18209,-4.5000,-76.5000
18210,-4.5000,-76.2500
18211,-4.5000,-76.0000
18212,-4.5000,-75.7500
18213,-4.5000,-75.5000
18214,-4.5000,-75.2500
18215,-4.5000,-75.0000
18216,-4.5000,-74.7500
18217,-4.5000,-74.5000
18218,-4.5000,-74.2500
18219,-4.5000,-74.0000
18220,-4.5000,-73.7500
18221,-4.5000,-73.5000
18222,-4.5000,-73.2500
18223,-4.5000,-73.0000
18224,-4.5000,-72.7500
18225,-4.5000,-72.5000
18226,-4.5000,-72.2500
18227,-4.5000,-72.0000
18228,-4.5000,-71.7500
18229,-4.5000,-71.5000
18230,-4.5000,-71.2500
18231,-4.5000,-71.0000
18232,-4.5000,-70.7500
18233,-4.5000,-70.5000
18234,-4.5000,-70.2500
18235,-4.5000,-70.0000
18236,-4.5000,-69.7500
18237,-4.5000,-69.5000
18238,-4.5000,-69.2500
18239,-4.5000,-69.0000
18240,-4.5000,-68.7500
18241,-4.5000,-68.5000
18242,-4.5000,-68.2500
18243,-4.5000,-68.0000
18244,-4.5000,-67.7500
18245,-4.5000,-67.5000
18246,-4.5000,-67.2500
18247,-4.5000,-67.0000
18248,-4.5000,-66.7500
18249,-4.5000,-66.5000
18250,-4.5000,-66.2500
18251,-4.5000,-66.0000
18252,-4.5000,-65.7500
18253,-4.5000,-65.5000
18254,-4.5000,-65.2500
18255,-4.5000,-65.0000
18256,-4.5000,-64.7500
18257,-4.5000,-64.5000
18258,-4.5000,-64.2500
18259,-4.5000,-64.0000
18260,-4.5000,-63.7500
18261,-4.5000,-63.5000
18262,-4.5000,-63.2500
18263,-4.5000,-63.0000
18264,-4.5000,-62.7500
18265,-4.5000,-62.5000
18266,-4.5000,-62.2500
18267,-4.5000,-62.0000
18268,-4.5000,-61.7500
18269,-4.5000,-61.5000
18270,-4.5000,-61.2500
18271,-4.5000,-61.0000
18272,-4.5000,-60.7500
18273,-4.5000,-60.5000
18274,-4.5000,-60.2500
18275,-4.5000,-60.0000
18276,-4.5000,-59.7500
18277,-4.5000,-59.5000
18278,-4.5000,-59.2500
18279,-4.5000,-59.0000
18280,-4.5000,-58.7500
18281,-4.5000,-58.5000
18282,-4.5000,-58.2500
18283,-4.5000,-58.0000
18284,-4.5000,-57.7500
18285,-4.5000,-57.5000
18286,-4.5000,-57.2500
18287,-4.5000,-57.0000
18288,-4.5000,-56.7500
18289,-4.5000,-56.5000
18290,-4.5000,-56.2500
18291,-4.5000,-56.0000
18292,-4.5000,-55.7500
18293,-4.5000,-55.5000
18294,-4.5000,-55.2500
18295,-4.5000,-55.0000
18296,-4.5000,-54.7500
18297,-4.5000,-54.5000
18298,-4.5000,-54.2500
18299,-4.5000,-54.0000
18300,-4.5000,-53.7500
18301,-4.5000,-53.5000
18302,-4.5000,-53.2500
18303,-4.5000,-53.0000
18304,-4.5000,-52.7500
18305,-4.5000,-52.5000
18306,-4.5000,-52.2500
18307,-4.5000,-52.0000
18308,-4.5000,-51.7500
18309,-4.5000,-51.5000
18310,-4.5000,-51.2500
18311,-4.5000,-51.0000
18312,-4.5000,-50.7500
18313,-4.5000,-50.5000
18314,-4.5000,-50.2500
18315,-4.5000,-50.0000
18316,-4.5000,-49.7500
18317,-4.5000,-49.5000
18318,-4.5000,-49.2500
18319,-4.5000,-49.0000
18320,-4.5000,-48.7500
18321,-4.5000,-48.5000
18322,-4.5000,-48.2500
18323,-4.5000,-48.0000
18324,-4.5000,-47.7500
18325,-4.5000,-47.5000
18326,-4.5000,-47.2500
18327,-4.5000,-47.0000
18373,-4.2500,-79.0000
18374,-4.2500,-78.7500
18375,-4.2500,-78.5000
18376,-4.2500,-78.2500
18377,-4.2500,-78.0000
18378,-4.2500,-77.7500
18379,-4.2500,-77.5000
18380,-4.2500,-77.2500
18381,-4.2500,-77.0000
18382,-4.2500,-76.7500
18383,-4.2500,-76.5000
18384,-4.2500,-76.2500
18385,-4.2500,-76.0000
18386,-4.2500,-75.7500
18387,-4.2500,-75.5000
18388,-4.2500,-75.2500
18389,-4.2500,-75.0000
18390,-4.2500,-74.7500
18391,-4.2500,-74.5000
18392,-4.2500,-74.2500
18393,-4.2500,-74.0000
18394,-4.2500,-73.7500
18395,-4.2500,-73.5000
18396,-4.2500,-73.2500
18397,-4.2500,-73.0000
18398,-4.2500,-72.7500
18399,-4.2500,-72.5000
18400,-4.2500,-72.2500
18401,-4.2500,-72.0000
18402,-4.2500,-71.7500
18403,-4.2500,-71.5000
18404,-4.2500,-71.2500
18405,-4.2500,-71.0000
18406,-4.2500,-70.7500
18407,-4.2500,-70.5000
18408,-4.2500,-70.2500
18409,-4.2500,-70.0000
18410,-4.2500,-69.7500
18411,-4.2500,-69.5000
18412,-4.2500,-69.2500
18413,-4.2500,-69.0000
18414,-4.2500,-68.7500
18415,-4.2500,-68.5000
18416,-4.2500,-68.2500
18417,-4.2500,-68.0000
18418,-4.2500,-67.7500
18419,-4.2500,-67.5000
18420,-4.2500,-67.2500
18421,-4.2500,-67.0000
18422,-4.2500,-66.7500
18423,-4.2500,-66.5000
18424,-4.2500,-66.2500
18425,-4.2500,-66.0000
18426,-4.2500,-65.7500
18427,-4.2500,-65.5000
18428,-4.2500,-65.2500
18429,-4.2500,-65.0000
18430,-4.2500,-64.7500
18431,-4.2500,-64.5000
18432,-4.2500,-64.2500
18433,-4.2500,-64.0000
18434,-4.2500,-63.7500
18435,-4.2500,-63.5000
18436,-4.2500,-63.2500
18437,-4.2500,-63.0000
18438,-4.2500,-62.7500
18439,-4.2500,-62.5000
18440,-4.2500,-62.2500
18441,-4.2500,-62.0000
18442,-4.2500,-61.7500
18443,-4.2500,-61.5000
18444,-4.2500,-61.2500
18445,-4.2500,-61.0000
18446,-4.2500,-60.7500
18447,-4.2500,-60.5000
18448,-4.2500,-60.2500
18449,-4.2500,-60.0000
18450,-4.2500,-59.7500
18451,-4.2500,-59.5000
18452,-4.2500,-59.2500
18453,-4.2500,-59.0000
18454,-4.2500,-58.7500
18455,-4.2500,-58.5000
18456,-4.2500,-58.2500
18457,-4.2500,-58.0000
18458,-4.2500,-57.7500
18459,-4.2500,-57.5000
18460,-4.2500,-57.2500
18461,-4.2500,-57.0000
18462,-4.2500,-56.7500
18463,-4.2500,-56.5000
18464,-4.2500,-56.2500
18465,-4.2500,-56.0000
18466,-4.2500,-55.7500
18467,-4.2500,-55.5000
18468,-4.2500,-55.2500
18469,-4.2500,-55.0000
18470,-4.2500,-54.7500
18471,-4.2500,-54.5000
18472,-4.2500,-54.2500
18473,-4.2500,-54.0000
18474,-4.2500,-53.7500
18475,-4.2500,-53.5000
18476,-4.2500,-53.2500
18477,-4.2500,-53.0000
18478,-4.2500,-52.7500
18479,-4.2500,-52.5000
18480,-4.2500,-52.2500
18481,-4.2500,-52.0000
18482,-4.2500,-51.7500
18483,-4.2500,-51.5000
18484,-4.2500,-51.2500
18485,-4.2500,-51.0000
18486,-4.2500,-50.7500
18487,-4.2500,-50.5000
18488,-4.2500,-50.2500
18489,-4.2500,-50.0000
18490,-4.2500,-49.7500
18491,-4.2500,-49.5000
18492,-4.2500,-49.2500
18493,-4.2500,-49.0000
18494,-4.2500,-48.7500
18495,-4.2500,-48.5000
18496,-4.2500,-48.2500
18497,-4.2500,-48.0000
18498,-4.2500,-47.7500
18499,-4.2500,-47.5000
18500,-4.2500,-47.2500
18501,-4.2500,-47.0000
18502,-4.2500,-46.7500
18545,-4.0000,-79.2500
18546,-4.0000,-79.0000
18547,-4.0000,-78.7500
18548,-4.0000,-78.5000
18549,-4.0000,-78.2500
18550,-4.0000,-78.0000
18551,-4.0000,-77.7500
18552,-4.0000,-77.5000
18553,-4.0000,-77.2500
18554,-4.0000,-77.0000
18555,-4.0000,-76.7500
18556,-4.0000,-76.5000
18557,-4.0000,-76.2500
18558,-4.0000,-76.0000
18559,-4.0000,-75.7500
18560,-4.0000,-75.5000
18561,-4.0000,-75.2500
18562,-4.0000,-75.0000
18563,-4.0000,-74.7500
18564,-4.0000,-74.5000
18565,-4.0000,-74.2500
18566,-4.0000,-74.0000
18567,-4.0000,-73.7500
18568,-4.0000,-73.5000
18569,-4.0000,-73.2500
18570,-4.0000,-73.0000
18571,-4.0000,-72.7500
18572,-4.0000,-72.5000
18573,-4.0000,-72.2500
18574,-4.0000,-72.0000
18575,-4.0000,-71.7500
18576,-4.0000,-71.5000
18577,-4.0000,-71.2500
18578,-4.0000,-71.0000
18579,-4.0000,-70.7500
18580,-4.0000,-70.5000
18581,-4.0000,-70.2500
18582,-4.0000,-70.0000
18583,-4.0000,-69.7500
18584,-4.0000,-69.5000
18585,-4.0000,-69.2500
18586,-4.0000,-69.0000
18587,-4.0000,-68.7500
18588,-4.0000,-68.5000
18589,-4.0000,-68.2500
18590,-4.0000,-68.0000
18591,-4.0000,-67.7500
18592,-4.0000,-67.5000
18593,-4.0000,-67.2500
18594,-4.0000,-67.0000
18595,-4.0000,-66.7500
18596,-4.0000,-66.5000
18597,-4.0000,-66.2500
18598,-4.0000,-66.0000
18599,-4.0000,-65.7500
18600,-4.0000,-65.5000
18601,-4.0000,-65.2500
18602,-4.0000,-65.0000
18603,-4.0000,-64.7500
18604,-4.0000,-64.5000
18605,-4.0000,-64.2500
18606,-4.0000,-64.0000
18607,-4.0000,-63.7500
18608,-4.0000,-63.5000
18609,-4.0000,-63.2500
18610,-4.0000,-63.0000
18611,-4.0000,-62.7500
18612,-4.0000,-62.5000
18613,-4.0000,-62.2500
18614,-4.0000,-62.0000
18615,-4.0000,-61.7500
18616,-4.0000,-61.5000
18617,-4.0000,-61.2500
18618,-4.0000,-61.0000
18619,-4.0000,-60.7500
18620,-4.0000,-60.5000
18621,-4.0000,-60.2500
18622,-4.0000,-60.0000
18623,-4.0000,-59.7500
18624,-4.0000,-59.5000
18625,-4.0000,-59.2500
18626,-4.0000,-59.0000
18627,-4.0000,-58.7500
18628,-4.0000,-58.5000
18629,-4.0000,-58.2500
18630,-4.0000,-58.0000
18631,-4.0000,-57.7500
18632,-4.0000,-57.5000
18633,-4.0000,-57.2500
18634,-4.0000,-57.0000
18635,-4.0000,-56.7500
18636,-4.0000,-56.5000
18637,-4.0000,-56.2500
18638,-4.0000,-56.0000
18639,-4.0000,-55.7500
18640,-4.0000,-55.5000
18641,-4.0000,-55.2500
18642,-4.0000,-55.0000
18643,-4.0000,-54.7500
18644,-4.0000,-54.5000
18645,-4.0000,-54.2500
18646,-4.0000,-54.0000
18647,-4.0000,-53.7500
18648,-4.0000,-53.5000
18649,-4.0000,-53.2500
18650,-4.0000,-53.0000
18651,-4.0000,-52.7500
18652,-4.0000,-52.5000
18653,-4.0000,-52.2500
18654,-4.0000,-52.0000
18655,-4.0000,-51.7500
18656,-4.0000,-51.5000
18657,-4.0000,-51.2500
18658,-4.0000,-51.0000
18659,-4.0000,-50.7500
18660,-4.0000,-50.5000
18661,-4.0000,-50.2500
18662,-4.0000,-50.0000
18663,-4.0000,-49.7500
18664,-4.0000,-49.5000
18665,-4.0000,-49.2500
18666,-4.0000,-49.0000
18667,-4.0000,-48.7500
18668,-4.0000,-48.5000
18669,-4.0000,-48.2500
18670,-4.0000,-48.0000
18671,-4.0000,-47.7500
18672,-4.0000,-47.5000
18673,-4.0000,-47.2500
18674,-4.0000,-47.0000
18675,-4.0000,-46.7500
18676,-4.0000,-46.5000
18715,-3.7500,-79.2500
18716,-3.7500,-79.0000
18717,-3.7500,-78.7500
18718,-3.7500,-78.5000
18719,-3.7500,-78.2500
18720,-3.7500,-78.0000
18721,-3.7500,-77.7500
18722,-3.7500,-77.5000
18723,-3.7500,-77.2500
18724,-3.7500,-77.0000
18725,-3.7500,-76.7500
18726,-3.7500,-76.5000
18727,-3.7500,-76.2500
18728,-3.7500,-76.0000
18729,-3.7500,-75.7500
18730,-3.7500,-75.5000
18731,-3.7500,-75.2500
18732,-3.7500,-75.0000
18733,-3.7500,-74.7500
18734,-3.7500,-74.5000
18735,-3.7500,-74.2500
18736,-3.7500,-74.0000
18737,-3.7500,-73.7500
18738,-3.7500,-73.5000
18739,-3.7500,-73.2500
18740,-3.7500,-73.0000
18741,-3.7500,-72.7500
18742,-3.7500,-72.5000
18743,-3.7500,-72.2500
18744,-3.7500,-72.0000
18745,-3.7500,-71.7500
18746,-3.7500,-71.5000
18747,-3.7500,-71.2500
18748,-3.7500,-71.0000
18749,-3.7500,-70.7500
18750,-3.7500,-70.5000
18751,-3.7500,-70.2500
18752,-3.7500,-70.0000
18753,-3.7500,-69.7500
18754,-3.7500,-69.5000
18755,-3.7500,-69.2500
18756,-3.7500,-69.0000
18757,-3.7500,-68.7500
18758,-3.7500,-68.5000
18759,-3.7500,-68.2500
18760,-3.7500,-68.0000
18761,-3.7500,-67.7500
18762,-3.7500,-67.5000
18763,-3.7500,-67.2500
18764,-3.7500,-67.0000
18765,-3.7500,-66.7500
18766,-3.7500,-66.5000
18767,-3.7500,-66.2500
18768,-3.7500,-66.0000
18769,-3.7500,-65.7500
18770,-3.7500,-65.5000
18771,-3.7500,-65.2500
18772,-3.7500,-65.0000
18773,-3.7500,-64.7500
18774,-3.7500,-64.5000
18775,-3.7500,-64.2500
18776,-3.7500,-64.0000
18777,-3.7500,-63.7500
18778,-3.7500,-63.5000
18779,-3.7500,-63.2500
18780,-3.7500,-63.0000
18781,-3.7500,-62.7500
18782,-3.7500,-62.5000
18783,-3.7500,-62.2500
18784,-3.7500,-62.0000
18785,-3.7500,-61.7500
18786,-3.7500,-61.5000
18787,-3.7500,-61.2500
18788,-3.7500,-61.0000
18789,-3.7500,-60.7500
18790,-3.7500,-60.5000
18791,-3.7500,-60.2500
18792,-3.7500,-60.0000
18793,-3.7500,-59.7500
18794,-3.7500,-59.5000
18795,-3.7500,-59.2500
18796,-3.7500,-59.0000
18797,-3.7500,-58.7500
18798,-3.7500,-58.5000
18799,-3.7500,-58.2500
18800,-3.7500,-58.0000
18801,-3.7500,-57.7500
18802,-3.7500,-57.5000
18803,-3.7500,-57.2500
18804,-3.7500,-57.0000
18805,-3.7500,-56.7500
18806,-3.7500,-56.5000
18807,-3.7500,-56.2500
18808,-3.7500,-56.0000
18809,-3.7500,-55.7500
18810,-3.7500,-55.5000
18811,-3.7500,-55.2500
18812,-3.7500,-55.0000
18813,-3.7500,-54.7500
18814,-3.7500,-54.5000
18815,-3.7500,-54.2500
18816,-3.7500,-54.0000
18817,-3.7500,-53.7500
18818,-3.7500,-53.5000
18819,-3.7500,-53.2500
18820,-3.7500,-53.0000
18821,-3.7500,-52.7500
18822,-3.7500,-52.5000
18823,-3.7500,-52.2500
18824,-3.7500,-52.0000
18825,-3.7500,-51.7500
18826,-3.7500,-51.5000
18827,-3.7500,-51.2500
18828,-3.7500,-51.0000
18829,-3.7500,-50.7500
18830,-3.7500,-50.5000
18831,-3.7500,-50.2500
18832,-3.7500,-50.0000
18833,-3.7500,-49.7500
18834,-3.7500,-49.5000
18835,-3.7500,-49.2500
18836,-3.7500,-49.0000
18837,-3.7500,-48.7500
18838,-3.7500,-48.5000
18839,-3.7500,-48.2500
18840,-3.7500,-48.0000
18841,-3.7500,-47.7500
18842,-3.7500,-47.5000
18843,-3.7500,-47.2500
18844,-3.7500,-47.0000
18845,-3.7500,-46.7500
18846,-3.7500,-46.5000
18847,-3.7500,-46.2500
18884,-3.5000,-79.0000
18885,-3.5000,-78.7500
18886,-3.5000,-78.5000
18887,-3.5000,-78.2500
18888,-3.5000,-78.0000
18889,-3.5000,-77.7500
18890,-3.5000,-77.5000
18891,-3.5000,-77.2500
18892,-3.5000,-77.0000
18893,-3.5000,-76.7500
18894,-3.5000,-76.5000
18895,-3.5000,-76.2500
18896,-3.5000,-76.0000
18897,-3.5000,-75.7500
18898,-3.5000,-75.5000
18899,-3.5000,-75.2500
18900,-3.5000,-75.0000
18901,-3.5000,-74.7500
18902,-3.5000,-74.5000
18903,-3.5000,-74.2500
18904,-3.5000,-74.0000
18905,-3.5000,-73.7500
18906,-3.5000,-73.5000
18907,-3.5000,-73.2500
18908,-3.5000,-73.0000
18909,-3.5000,-72.7500
18910,-3.5000,-72.5000
18911,-3.5000,-72.2500
18912,-3.5000,-72.0000
18913,-3.5000,-71.7500
18914,-3.5000,-71.5000
18915,-3.5000,-71.2500
18916,-3.5000,-71.0000
18917,-3.5000,-70.7500
18918,-3.5000,-70.5000
18919,-3.5000,-70.2500
18920,-3.5000,-70.0000
18921,-3.5000,-69.7500
18922,-3.5000,-69.5000
18923,-3.5000,-69.2500
18924,-3.5000,-69.0000
18925,-3.5000,-68.7500
18926,-3.5000,-68.5000
18927,-3.5000,-68.2500
18928,-3.5000,-68.0000
18929,-3.5000,-67.7500
18930,-3.5000,-67.5000
18931,-3.5000,-67.2500
18932,-3.5000,-67.0000
18933,-3.5000,-66.7500
18934,-3.5000,-66.5000
18935,-3.5000,-66.2500
18936,-3.5000,-66.0000
18937,-3.5000,-65.7500
18938,-3.5000,-65.5000
18939,-3.5000,-65.2500
18940,-3.5000,-65.0000
18941,-3.5000,-64.7500
18942,-3.5000,-64.5000
18943,-3.5000,-64.2500
18944,-3.5000,-64.0000
18945,-3.5000,-63.7500
18946,-3.5000,-63.5000
18947,-3.5000,-63.2500
18948,-3.5000,-63.0000
18949,-3.5000,-62.7500
18950,-3.5000,-62.5000
18951,-3.5000,-62.2500
18952,-3.5000,-62.0000
18953,-3.5000,-61.7500
18954,-3.5000,-61.5000
18955,-3.5000,-61.2500
18956,-3.5000,-61.0000
18957,-3.5000,-60.7500
18958,-3.5000,-60.5000
18959,-3.5000,-60.2500
18960,-3.5000,-60.0000
18961,-3.5000,-59.7500
18962,-3.5000,-59.5000
18963,-3.5000,-59.2500
18964,-3.5000,-59.0000
18965,-3.5000,-58.7500
18966,-3.5000,-58.5000
18967,-3.5000,-58.2500
18968,-3.5000,-58.0000
18969,-3.5000,-57.7500
18970,-3.5000,-57.5000
18971,-3.5000,-57.2500
18972,-3.5000,-57.0000
18973,-3.5000,-56.7500
18974,-3.5000,-56.5000
18975,-3.5000,-56.2500
18976,-3.5000,-56.0000
18977,-3.5000,-55.7500
18978,-3.5000,-55.5000
18979,-3.5000,-55.2500
18980,-3.5000,-55.0000
18981,-3.5000,-54.7500
18982,-3.5000,-54.5000
18983,-3.5000,-54.2500
18984,-3.5000,-54.0000
18985,-3.5000,-53.7500
18986,-3.5000,-53.5000
18987,-3.5000,-53.2500
18988,-3.5000,-53.0000
18989,-3.5000,-52.7500
18990,-3.5000,-52.5000
18991,-3.5000,-52.2500
18992,-3.5000,-52.0000
18993,-3.5000,-51.7500
18994,-3.5000,-51.5000
18995,-3.5000,-51.2500
18996,-3.5000,-51.0000
18997,-3.5000,-50.7500
18998,-3.5000,-50.5000
18999,-3.5000,-50.2500
19000,-3.5000,-50.0000
19001,-3.5000,-49.7500
